Date, Active, Recoveries, Deaths, Active+Infected, lambda, kappa,
2020-04-16 00:00:00,  1825.00000,   631.00000,   115.00000,  4396.00000,     0.00000,     0.00345,
2020-04-16 01:00:00,  1827.36772,   631.00000,   115.26284,  4425.42238,     0.01801,     0.00344,
2020-04-16 02:00:00,  1829.63596,   631.12685,   115.52596,  4454.98797,     0.02044,     0.00343,
2020-04-16 03:00:00,  1831.81481,   631.37072,   115.78936,  4484.69515,     0.02077,     0.00342,
2020-04-16 04:00:00,  1833.91361,   631.72250,   116.05303,  4514.54174,     0.02082,     0.00341,
2020-04-16 05:00:00,  1835.94098,   632.17382,   116.31694,  4544.52512,     0.02082,     0.00340,
2020-04-16 06:00:00,  1837.90484,   632.71695,   116.58110,  4574.64220,     0.02082,     0.00338,
2020-04-16 07:00:00,  1839.81256,   633.34475,   116.84550,  4604.88954,     0.02082,     0.00337,
2020-04-16 08:00:00,  1841.67088,   634.05064,   117.11012,  4635.26333,     0.02082,     0.00336,
2020-04-16 09:00:00,  1843.48605,   634.82858,   117.37496,  4665.75947,     0.02082,     0.00335,
2020-04-16 10:00:00,  1845.26382,   635.67297,   117.64002,  4696.37359,     0.02082,     0.00334,
2020-04-16 11:00:00,  1847.00951,   636.57867,   117.90528,  4727.10105,     0.02082,     0.00333,
2020-04-16 12:00:00,  1848.72799,   637.54093,   118.17075,  4757.93702,     0.02082,     0.00331,
2020-04-16 13:00:00,  1850.42378,   638.55538,   118.43642,  4788.87648,     0.02082,     0.00330,
2020-04-16 14:00:00,  1852.10102,   639.61801,   118.70229,  4819.91424,     0.02082,     0.00329,
2020-04-16 15:00:00,  1853.76354,   640.72511,   118.96835,  4851.04499,     0.02082,     0.00328,
2020-04-16 16:00:00,  1855.41485,   641.87327,   119.23461,  4882.26329,     0.02082,     0.00327,
2020-04-16 17:00:00,  1857.05820,   643.05934,   119.50106,  4913.56360,     0.02082,     0.00326,
2020-04-16 18:00:00,  1858.69655,   644.28043,   119.76770,  4944.94032,     0.02082,     0.00325,
2020-04-16 19:00:00,  1860.33266,   645.53389,   120.03453,  4976.38777,     0.02082,     0.00323,
2020-04-16 20:00:00,  1861.96905,   646.81726,   120.30155,  5007.90022,     0.02082,     0.00322,
2020-04-16 21:00:00,  1863.60802,   648.12829,   120.56876,  5039.47194,     0.02082,     0.00321,
2020-04-16 22:00:00,  1865.25170,   649.46490,   120.83617,  5071.09714,     0.02082,     0.00320,
2020-04-16 23:00:00,  1866.90205,   650.82520,   121.10376,  5102.77003,     0.02082,     0.00319,
2020-04-17 00:00:00,  1868.56087,   652.20741,   121.37155,  5134.48485,     0.02082,     0.00318,
2020-04-17 01:00:00,  1870.22978,   653.60994,   121.63953,  5166.23581,     0.02082,     0.00317,
2020-04-17 02:00:00,  1871.91031,   655.03128,   121.90770,  5198.01718,     0.02082,     0.00316,
2020-04-17 03:00:00,  1873.60382,   656.47009,   122.17608,  5229.82323,     0.02082,     0.00315,
2020-04-17 04:00:00,  1875.31158,   657.92510,   122.44465,  5261.64829,     0.02082,     0.00314,
2020-04-17 05:00:00,  1877.03474,   659.39517,   122.71342,  5293.48671,     0.02082,     0.00312,
2020-04-17 06:00:00,  1878.77436,   660.87922,   122.98240,  5325.33291,     0.02082,     0.00311,
2020-04-17 07:00:00,  1880.53139,   662.37629,   123.25158,  5357.18135,     0.02082,     0.00310,
2020-04-17 08:00:00,  1882.30671,   663.88548,   123.52097,  5389.02656,     0.02082,     0.00309,
2020-04-17 09:00:00,  1884.10111,   665.40597,   123.79057,  5420.86312,     0.02082,     0.00308,
2020-04-17 10:00:00,  1885.91532,   666.93700,   124.06038,  5452.68569,     0.02082,     0.00307,
2020-04-17 11:00:00,  1887.74998,   668.47788,   124.33041,  5484.48902,     0.02082,     0.00306,
2020-04-17 12:00:00,  1889.60569,   670.02798,   124.60066,  5516.26789,     0.02082,     0.00305,
2020-04-17 13:00:00,  1891.48298,   671.58670,   124.87113,  5548.01720,     0.02082,     0.00304,
2020-04-17 14:00:00,  1893.38233,   673.15352,   125.14183,  5579.73191,     0.02082,     0.00303,
2020-04-17 15:00:00,  1895.30417,   674.72794,   125.41275,  5611.40707,     0.02082,     0.00302,
2020-04-17 16:00:00,  1897.24887,   676.30951,   125.68391,  5643.03781,     0.02082,     0.00301,
2020-04-17 17:00:00,  1899.21677,   677.89782,   125.95530,  5674.61935,     0.02082,     0.00300,
2020-04-17 18:00:00,  1901.20818,   679.49249,   126.22693,  5706.14700,     0.02082,     0.00299,
2020-04-17 19:00:00,  1903.22336,   681.09317,   126.49879,  5737.61616,     0.02082,     0.00298,
2020-04-17 20:00:00,  1905.26254,   682.69955,   126.77091,  5769.02232,     0.02082,     0.00297,
2020-04-17 21:00:00,  1907.32590,   684.31133,   127.04327,  5800.36105,     0.02082,     0.00296,
2020-04-17 22:00:00,  1909.41363,   685.92825,   127.31588,  5831.62803,     0.02082,     0.00295,
2020-04-17 23:00:00,  1911.52585,   687.55007,   127.58875,  5862.81902,     0.02082,     0.00294,
2020-04-18 00:00:00,  1913.66268,   689.17656,   127.86187,  5893.92988,     0.02082,     0.00293,
